text-small,f-m-20,f-m-20 2,
"03 Jun 2025
					23:58:57",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],ADRO,"ADRO mengumumkan dividen tunai final sebesar USD300.000.000, dengan data keuangan laba bersih USD1.380.012.509, saldo laba ditahan USD3.325.951.404, dan total ekuitas USD5.370.829.955."
"04 Jun 2025
					16:31:47",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan (KOREKSI) [],ADRO,"ADRO menyampaikan koreksi ringkasan RUPST dengan kuorum 85,321%, laba bersih USD1.380.012.509, dividen tunai USD500.000.000, laba ditahan USD880.012.509, serta perubahan susunan pengurus."
"05 Jun 2025
					16:21:50",Laporan Bulanan Registrasi Pemegang Efek [],ADRO,"ADRO melaporkan registrasi pemegang efek bulanan dengan total saham 30.758.665.900 lembar, pengendali 52,089%, free float 29,17%, dan jumlah pemegang saham 180.410."
"05 Jun 2025
					16:23:45",Perubahan Corporate Secretary [],ADRO,"ADRO mengumumkan perubahan Corporate Secretary, dengan pejabat baru menggantikan pejabat lama, efektif pada periode terkait."
"16 Jun 2025
					16:21:08",Informasi Kurs Konversi Dividen Tunai Final PT Alamtri Resources Indonesia Tbk  (Perseroan) [],ADRO,"ADRO mengumumkan kurs konversi dividen tunai final sebesar Rp16.293/USD, sehingga total dividen final menjadi Rp4.887.885.324.823 untuk 29.323.206.700 saham atau Rp166,69 per saham."
"05 Jun 2025
					19:20:54",Laporan Bulanan Registrasi Pemegang Efek [],AKRA,"AKRA melaporkan registrasi pemegang efek bulanan dengan total saham 20.073.474.600 lembar, pengendali 65,44%, free float 6.534.216.150 lembar (32,55%), dan jumlah pemegang saham turun 901 menjadi 24.041."
"10 Jun 2025
					20:41:19",Laporan Bulanan Registrasi Pemegang Efek [],AMMN,"AMMN melaporkan registrasi pemegang efek bulanan dengan total saham 72.518.217.656 lembar, pengendali 15,849%, free float 12.859.324.428 lembar (17,73%), treasury 30.060.000 lembar (0,041%), dan jumlah pemegang saham naik 893 menjadi 21.013."
"15 Jun 2025
					09:19:09",Pengunduran Diri Direktur Utama [],AMMN,"AMMN mengumumkan pengunduran diri Direktur Utama dan rencana pengangkatannya sebagai Komisaris, serta usulan pengangkatan Direktur Utama baru."
"18 Jun 2025
					13:09:22",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],AMMN,"AMMN menyampaikan ringkasan RUPST dengan kuorum 92,2175%, menyetujui laba bersih US$636.895.000 dialokasikan sebagai cadangan wajib US$150.000 dan laba ditahan US$636.745.000 tanpa dividen tunai, serta perubahan susunan pengurus."
"22 Jun 2025
					21:57:36",Keterbukaan Informasi Perubahan atas Ketentuan terkait Program Management Stock Option Plan [],AMMN,AMMN menyampaikan perubahan ketentuan Program Management Stock Option Plan (MSOP).
"23 Jun 2025
					20:32:55",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],AMMN,"AMMN melaporkan penjualan saham oleh seorang direktur dalam beberapa transaksi pada harga 7.713–8.077 per saham, dengan total saham terjual 39.528.300 lembar dan kepemilikan setelah transaksi menjadi 39.528.300 lembar atau 0,055%."
"05 Jun 2025
					13:00:24",Laporan Bulanan Registrasi Pemegang Efek [],AMRT,"AMRT melaporkan registrasi pemegang efek bulanan dengan total saham 41.524.501.700 lembar, pengendali 50,19%, free float 17.645.734.566 lembar (42,49%), dan jumlah pemegang saham turun 2.932 menjadi 19.653."
"11 Jun 2025
					16:18:59",Laporan Kepemilikan Saham [],AMRT,"Bursa mengumumkan laporan kepemilikan saham AMRT, tanpa angka finansial tambahan."
"10 Jun 2025
					10:56:54",Laporan Bulanan Registrasi Pemegang Efek [],ANTM,"ANTM melaporkan registrasi pemegang efek bulanan dengan total saham 24.030.764.725 lembar, pengendali 65%, free float 8.371.948.742 lembar (34,84%), dan jumlah pemegang saham 189.643."
"11 Jun 2025
					18:13:52",Terlampir [],ANTM,ANTM menyampaikan laporan informasi/fakta material terkait masa jabatan anggota dewan komisaris.
"11 Jun 2025
					19:45:36",Penjelasan atas Pemberitaan Media Massa [],ANTM,"ANTM memberikan penjelasan atas pemberitaan media terkait isu izin tambang nikel, merespons permintaan penjelasan bursa."
"11 Jun 2025
					20:01:02",Penjelasan atas Volatilitas Transaksi [],ANTM,"ANTM memberikan penjelasan atas volatilitas transaksi efek, menjawab enam pertanyaan bursa."
"11 Jun 2025
					22:51:36",Transaksi Material Tanpa Persetujuan RUPS [],ANTM,"ANTM melaporkan transaksi material tanpa persetujuan RUPS senilai Rp4.177.168.000 dengan entitas anak sebagai pihak, dan transaksi tidak dikecualikan dari kewajiban penggunaan penilai."
"11 Jun 2025
					23:22:06",Transaksi Material Tanpa Persetujuan RUPS [],ANTM,"ANTM melaporkan transaksi material tanpa persetujuan RUPS senilai Rp7.042.529.000.000 atau 21,87% dari ekuitas, dengan acuan laporan keuangan periode tertentu."
"11 Jun 2025
					23:57:02",ANTAM Salurkan 167 Hewan Kurban untuk Masyarakat di Sekitar Wilayah Operasi [],ANTM,ANTM menyampaikan rilis penyaluran 167 hewan kurban untuk masyarakat di sekitar wilayah operasi.
"12 Jun 2025
					19:17:16","Catatkan Kinerja Positif,  ANTAM Kembali Bagikan Dividen 100% []",ANTM,ANTM menyampaikan rilis kinerja positif dan pembagian dividen 100% untuk tahun buku terkait.
"13 Jun 2025
					21:32:02",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],ANTM,"ANTM menyelenggarakan RUPST dengan kuorum 78,794% dan menyetujui penggunaan laba tahun berjalan Rp3.647.209.849.042 seluruhnya sebagai dividen, serta perubahan anggaran dasar dan susunan pengurus."
"16 Jun 2025
					17:36:34",Penyampaian Bukti Iklan Hasil RUPS [],ANTM,ANTM menyampaikan bukti publikasi ringkasan risalah RUPS di beberapa media dan situs.
"16 Jun 2025
					18:32:51",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],ANTM,"ANTM mengumumkan dividen tunai untuk periode laporan terkait sebesar Rp3.647.209.849.042 atau Rp151,77267 per saham, didasari laba bersih Rp3.647.209.849.042, saldo laba ditahan Rp14.505.151.000.000, dan total ekuitas Rp32.199.506.000.000."
"18 Jun 2025
					17:02:11",Perubahan Komite Audit [],ANTM,ANTM mengumumkan perubahan komite audit yang efektif pada periode terkait.
"23 Jun 2025
					18:10:07",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],ANTM,"ANTM melaporkan keterbukaan informasi pemegang saham tertentu atas penjualan saham oleh komisaris sebanyak 1 lembar pada harga 3.020, dengan persentase kepemilikan tetap 0%."
"04 Jun 2025
					19:20:48",Penyampaian Berita Acara Rapat Umum Pemegang saham Tahunan [],ARTO,ARTO menyampaikan berita acara RUPST sebagai pemenuhan ketentuan OJK dan bursa.
"05 Jun 2025
					15:43:52",Pencatatan Efek Bersifat Ekuitas dan Pra Pencatatan Saham [],ARTO,Bursa mengumumkan pra pencatatan saham ARTO hasil ESOP/MSOP sebanyak 160.000.000 saham dengan harga pelaksanaan 1.550 dan nilai nominal 100.
"10 Jun 2025
					14:18:33",Laporan Bulanan Registrasi Pemegang Efek [],ARTO,"ARTO melaporkan registrasi pemegang efek bulanan dengan total saham 13.861.330.900 lembar, pengendali 41,48%, free float 3.733.422.952 lembar (26,93%), dan jumlah pemegang saham 35.069."
"13 Jun 2025
					17:30:53",Informasi atau Fakta Material lainnya. [],ARTO,ARTO menerima peringkat awal A-(idn) dari Fitch dengan outlook stabil.
"05 Jun 2025
					17:42:51",Laporan Bulanan Registrasi Pemegang Efek [],ASII,"ASII melaporkan registrasi pemegang efek bulanan dengan total saham 40.483.553.140 lembar, pengendali 50,11%, free float 18.206.812.560 lembar (44,97%), dan jumlah pemegang saham 168.216."
"30 Jun 2025
					17:02:47",Transaksi Afiliasi [],ASII,ASII melaporkan transaksi afiliasi berupa sewa menyewa tanah senilai Rp7.358.462.233.
"02 Jun 2025
					12:46:08",Perubahan Pengurus [],BBCA,"BBCA mengumumkan perubahan susunan pengurus, mencakup pergantian beberapa direktur dan komisaris, dengan tanggal pengangkatan yang berbeda."
"03 Jun 2025
					17:25:12",Laporan Bulanan Registrasi Pemegang Efek [],BBCA,"BBCA melaporkan registrasi pemegang efek bulanan dengan total saham 123.275.050.000 lembar, free float 52.238.838.733 lembar (42,8%), dan jumlah pemegang saham turun 22.290 menjadi 458.961."
"04 Jun 2025
					17:45:10",Penyampaian Kesiapan Dana Pelunasan Obligasi Subordinasi Berkelanjutan I PT Bank Central Asia Tbk Tahap I Seri A [],BBCA,BBCA menyampaikan kesiapan dana pelunasan obligasi subordinasi berkelanjutan tahap tertentu.
"05 Jun 2025
					15:08:05",Informasi Pelunasan Efek [],BBCA,"BBCA mengumumkan pelunasan pokok obligasi subordinasi berkelanjutan dengan nilai Rp435.000.000.000 dan bunga 7,75%."
"30 Jun 2025
					16:17:39",Transaksi Afiliasi [],BBCA,"BBCA melaporkan transaksi afiliasi berupa pengadaan 82 unit hardware TI senilai Rp38.932.934.760, dengan pihak terafiliasi sebagai lawan transaksi."
"10 Jun 2025
					18:16:12",Laporan Bulanan Registrasi Pemegang Efek [],BBNI,"BBNI melaporkan registrasi pemegang efek bulanan dengan total saham 37.297.312.916 lembar, free float 14.606.476.720 lembar (39,56%), dan jumlah pemegang saham turun 10.080 menjadi 188.599."
"12 Jun 2025
					19:04:13",Penyampaian Bukti Iklan Prospektus Ringkas dalam rangka Penawaran Umum Obligasi Berlandaskan Keberlanjutan (Sustainability Bond) Berkelanjutan I Bank BNI Tahap I [],BBNI,BBNI menyampaikan bukti iklan prospektus ringkas terkait penawaran umum obligasi berlandaskan keberlanjutan.
"20 Jun 2025
					15:15:09",Jatuh Tempo Obligasi / Sukuk Korporasi [],BBNI,"Bursa mengumumkan jatuh tempo obligasi green bond BBNI seri A dengan nilai seri Rp400 miliar, sehingga efek tersebut tidak lagi diperdagangkan."
"20 Jun 2025
					19:20:11",Pelunasan/Pembayaran Pokok dan Kupon Bunga atas Obligasi Berwawasan Lingkungan (Green Bond) I Seri A BNI [],BBNI,"BBNI melaporkan pelunasan pokok dan kupon bunga obligasi green bond seri A dengan pokok Rp435.000.000.000 dan bunga 7,75%."
"26 Jun 2025
					22:23:13",Penyampaian Bukti Iklan Penyampaian Perubahan dan/atau Informasi Tambahan Atas Prospektus Ringkas dalam rangka Penawaran Umum Berkelanjutan Obligasi Berlandaskan Keberlanjutan (Sustainability Bond) Berkelanjutan I Bank BNI Tahap I [],BBNI,BBNI menyampaikan bukti iklan perubahan dan/atau informasi tambahan atas prospektus ringkas obligasi keberlanjutan.
"10 Jun 2025
					18:17:46",Perubahan Struktur Pemegang Saham [],BBRI,"BBRI melaporkan perubahan struktur pemegang saham dengan total saham 151.559.001.604 lembar, free float 69.953.404.561 lembar (46,62%), dan jumlah pemegang saham turun 31.276 menjadi 659.161."
"11 Jun 2025
					16:08:17",Penyampaian Bukti Iklan Penawaran Umum Berkelanjutan Obligasi Berwawasan Sosial Berkelanjutan I Bank BRI Tahap I [],BBRI,BBRI menyampaikan bukti iklan prospektus ringkas penawaran umum berkelanjutan obligasi berwawasan sosial.
"25 Jun 2025
					13:25:48",Penyampaian Bukti Iklan Informasi Tambahan dan/atau Perbaikan atas Prospektus Ringkas Penawaran Umum Berkelanjutan Obligasi Berwawasan Sosial Berkelanjutan I Bank BRI Tahap I [],BBRI,BBRI menyampaikan bukti iklan informasi tambahan dan/atau perbaikan atas prospektus ringkas obligasi berwawasan sosial.
"26 Jun 2025
					21:51:33",Pengumuman Bursa Pencatatan Awal Obligasi dan Sukuk [],BBRI,"IDX mengumumkan pencatatan awal obligasi berwawasan sosial berkelanjutan BBRI dengan tiga seri: Seri A senilai Rp1.563.090 juta berbunga 6,45%, Seri B Rp2.110.745 juta berbunga 6,55%, dan Seri C Rp1.326.165 juta berbunga 6,60%, dengan rating idAAA."
"30 Jun 2025
					16:09:42",Laporan Kesiapan Dana Pelunasan Pokok Obligasi Berwawasan Lingkungan Berkelanjutan I Bank BRI Tahap I Seri B [],BBRI,BBRI menyampaikan kesiapan dana pelunasan pokok obligasi berwawasan lingkungan berkelanjutan seri B sebesar Rp2.000.000.000.000 yang ditempatkan pada aset likuid berkualitas tinggi.
"10 Jun 2025
					09:57:43",Penyelesaian Pengambilalihan PT Bank Victoria Syariah (BVIS) oleh Perseroan [],BBTN,BBTN menyampaikan penyelesaian pengambilalihan entitas target.
"10 Jun 2025
					20:32:49",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBTN,"BBTN melaporkan pembelian saham oleh seorang direktur sebanyak 347.800 saham pada harga 974,422, sehingga kepemilikan setelah transaksi menjadi 724.135 saham atau 0,00516%"
"10 Jun 2025
					20:40:45",Laporan Bulanan Registrasi Pemegang Efek [],BBTN,"BBTN melaporkan registrasi pemegang efek bulanan dengan total saham 14.034.444.413 lembar, free float 5.594.359.230 lembar (40,26%), dan jumlah pemegang saham 62.107."
"11 Jun 2025
					15:18:46",Penyampaian Bukti Iklan Pengumuman Pengambilalihan PT Bank Tabungan Negara (Persero) Tbk [],BBTN,BBTN menyampaikan bukti iklan pengumuman pengambilalihan entitas target di media cetak dan situs web
"12 Jun 2025
					19:41:27",Penjelasan atas Permintaan Penjelasan Bursa [],BBTN,"BBTN menjelaskan nilai transaksi pengambilalihan entitas target sebesar Rp1,6 triliun, menggunakan valuasi pihak independen dan prinsip arms length, serta berencana mengintegrasikan unit usaha syariah dengan entitas target."
"26 Jun 2025
					19:33:09",Rencana Penyampaian Laporan Keuangan Kuartal II Diaudit [],BBTN,BBTN akan menyampaikan laporan keuangan kuartal II yang diaudit oleh akuntan publik.
"02 Jun 2025
					20:08:34",Perubahan Alamat/Nomor Telepon/Fax/E-Mail/Website/NPWP/NPKP [],BMRI,"BMRI menyampaikan perubahan alamat, nomor telepon, faksimili, email, website, NPWP, dan NPKP yang efektif pada periode tertentu."
"10 Jun 2025
					17:53:14",Laporan Bulanan Registrasi Pemegang Efek [],BMRI,"BMRI melaporkan registrasi pemegang efek akhir bulan dengan total saham tercatat 93.333.333.332 lembar, free float 35.917.796.918 lembar (38,87%), dan jumlah pemegang saham turun 11.879 menjadi 251.249."
"26 Jun 2025
					09:40:34",Rencana Penyampaian Laporan Keuangan Kuartal II Diaudit [],BMRI,BMRI mengumumkan rencana penyampaian laporan keuangan kuartal II tahun buku terkait yang akan diaudit oleh akuntan publik.
"30 Jun 2025
					18:45:16",Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],BMRI,"BMRI mengumumkan rencana RUPS dengan waktu, lokasi, dan tanggal pencatatan pemegang saham yang berhak hadir."
"03 Jun 2025
					16:52:45",Penyampaian Bukti Iklan Informasi Tambahan Ringkas Penawaran Umum Berkelanjutan Sukuk Mudharabah Berlandaskan Keberlanjutan Berkelanjutan I Bank BSI Tahap 2 [],BRIS,BRIS menyampaikan bukti iklan informasi tambahan ringkas penawaran umum berkelanjutan sukuk mudharabah yang dimuat di website perseroan dan bursa.
"10 Jun 2025
					18:55:26",Laporan Bulanan Registrasi Pemegang Efek [],BRIS,"BRIS melaporkan registrasi pemegang efek akhir bulan dengan total saham tercatat 46.129.260.138 lembar, free float 4.209.860.194 lembar (9,22%), dan jumlah pemegang saham turun 1.556 menjadi 116.240."
"18 Jun 2025
					13:53:26",Penyampaian Prospektus [],BRIS,BRIS menyampaikan prospektus dan/atau term sheet terkait penawaran umum yang telah mendapat persetujuan otoritas.
"18 Jun 2025
					17:43:23",Penyampaian Bukti Iklan Bukti Iklan Perubahan dan/atau Tambahan Informasi atas Informasi Tambahan Ringkas Penawaran Umum Berkelanjutan Sukuk Mudharabah Berlandaskan Keberlanjutan Berkelanjutan I Tahap II [],BRIS,BRIS menyampaikan bukti iklan perubahan dan/atau tambahan informasi atas informasi tambahan ringkas penawaran umum berkelanjutan sukuk mudharabah yang dimuat di website perseroan dan bursa.
"20 Jun 2025
					09:29:43",Perubahan Komite Nominasi dan Remunerasi Emiten atau Perusahaan Publik [],BRIS,"BRIS mengumumkan perubahan komite nominasi dan remunerasi untuk periode efektif tertentu, dengan ketua dari komisaris independen serta anggota yang mencakup komisaris independen, komisaris, dan pejabat manajerial di bawah direksi."
"20 Jun 2025
					09:31:03",Perubahan Komite Audit [],BRIS,"BRIS mengumumkan perubahan komite audit efektif pada periode tertentu, dengan pergantian ketua dan beberapa anggota."
"23 Jun 2025
					17:00:56",Jatuh Tempo Obligasi / Sukuk Korporasi [],BRIS,BRIS mengumumkan jatuh tempo Sukuk Mudharabah Berkelanjutan Tahap I Seri A dengan nilai seri Rp1.700.000.000.000 yang tidak lagi tercatat dan tidak dapat diperdagangkan mulai periode terkait.
"24 Jun 2025
					19:12:56",Pelunasan/Pembayaran Pokok Sukuk Mudharabah Berlandaskan Keberlanjutan Berkelanjutan I Bank BSI Tahap I Seri A [],BRIS,BRIS melaporkan pelunasan pokok Sukuk Mudharabah Berkelanjutan Tahap I Seri A senilai Rp1.700.000.000.000 beserta bagi hasil melalui lembaga kustodian.
"26 Jun 2025
					17:10:03",Pengumuman Bursa Pencatatan Awal Obligasi dan Sukuk [],BRIS,"BRIS mencatatkan Sukuk Mudharabah Berkelanjutan Tahap II dengan tiga seri senilai total Rp5 triliun dan imbal hasil 6,45%–6,65%, sukuk tidak dijamin jaminan khusus dan dapat dibeli kembali setelah satu tahun."
"05 Jun 2025
					17:48:23",Laporan Bulanan Registrasi Pemegang Efek [],BRPT,"BRPT melaporkan registrasi pemegang efek bulanan dengan total saham tercatat sekitar 93,75 miliar lembar, free float 25,49 miliar lembar (27,19%), dan jumlah pemegang saham turun 5.409 menjadi 73.398."
"23 Jun 2025
					19:07:11",Perubahan Komite Audit [],BRPT,BRPT mengumumkan perubahan komite audit dengan susunan baru pada posisi ketua dan anggota.
"23 Jun 2025
					19:10:08",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan dan Luar Biasa [],BRPT,"BRPT dalam RUPST dan RUPSLB menyetujui laporan tahunan, penggunaan laba bersih tahun buku terkait sebesar US$56.484.000 tanpa dividen tunai, penetapan remunerasi dewan maksimal Rp17 miliar per tahun, serta perubahan susunan direksi dan komisaris."
"05 Jun 2025
					14:12:28",Laporan Bulanan Registrasi Pemegang Efek [],CPIN,"CPIN melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 16.398.000.000 lembar, free float 5.598.982.590 lembar (34,14%), dan jumlah pemegang saham turun 781 menjadi 16.082."
"02 Jun 2025
					10:24:10",Rencana Penyelenggaraan Public Expose - Tahunan [],CTRA,"CTRA melaporkan rencana Public Expose Tahunan dengan agenda paparan kinerja sampai kuartal pertama tahun buku terkait, diselenggarakan secara offline dan online."
"10 Jun 2025
					12:01:42",Laporan Bulanan Registrasi Pemegang Efek [],CTRA,"CTRA melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 18.535.695.255 lembar, free float 7.940.458.325 lembar (42,84%), dan jumlah pemegang saham turun 5 menjadi 28.223."
"12 Jun 2025
					11:46:52",Penyampaian Materi Public Expose - Tahunan [],CTRA,CTRA menyampaikan materi Public Expose Tahunan sebagai tindak lanjut rencana penyelenggaraan.
"18 Jun 2025
					18:17:27",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],CTRA,"CTRA melaporkan hasil RUPS Tahunan dengan kuorum kehadiran 15.366.717.961 saham (82,9%), menyetujui laporan tahunan, laba bersih Rp2.126.288.057.163, dividen tunai Rp24 per saham (total Rp444.856.686.120), penunjukan auditor, dan susunan dewan."
"18 Jun 2025
					19:25:29",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],CTRA,"CTRA mengumumkan dividen tunai tahun buku terkait sebesar Rp444.856.686.120 atau Rp24 per saham, dengan laba bersih Rp2.126.288.057.163, saldo laba ditahan Rp13.617.302.240.328, dan total ekuitas Rp24.615.326.905.290."
"20 Jun 2025
					18:08:38",Laporan Hasil Public Expose - Tahunan [],CTRA,CTRA menyampaikan hasil Public Expose Tahunan dengan 77 peserta hadir di luar manajemen dan karyawan.
"05 Jun 2025
					15:23:45",Laporan Bulanan Registrasi Pemegang Efek [],ESSA,"ESSA melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 17.228.955.300 lembar, free float 9.294.109.033 lembar (53,95%), dan jumlah pemegang saham naik 5.534 menjadi 19.915."
"05 Jun 2025
					10:46:15",Penunjukan Direktur Perseroan (Yessie D. Yosetya) sebagai perwakilan Indonesia dalam Aliansi EMPOWER di bawah Presidensi G20 Afrika Selatan [],EXCL,"EXCL menyampaikan informasi material mengenai penunjukan seorang direktur sebagai perwakilan Indonesia dalam Aliansi EMPOWER di bawah Presidensi G20 Afrika Selatan, tanpa dampak finansial yang disebutkan."
"10 Jun 2025
					17:12:10",Laporan Bulanan Registrasi Pemegang Efek [],EXCL,"EXCL melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 18.199.862.451 lembar, free float 4.821.555.699 lembar (26,49%), dan jumlah pemegang saham turun 953 menjadi 227.674."
"05 Jun 2025
					16:37:18",Laporan Bulanan Registrasi Pemegang Efek [],GOTO,"GOTO melaporkan registrasi pemegang efek bulanan dengan total saham tercatat 1.191.144.997.220 lembar, free float 918.479.413.406 lembar, dan jumlah pemegang saham naik 26.637 menjadi 345.234."
"09 Jun 2025
					17:59:06",Informasi material lainnya [],GOTO,"GOTO mengklarifikasi spekulasi media mengenai potensi transaksi dengan pihak lain, menyatakan tidak ada perubahan informasi dari keterbukaan sebelumnya dan tidak berdampak merugikan terhadap operasional."
"10 Jun 2025
					17:05:36",Penjelasan atas Permintaan Penjelasan Bursa [],GOTO,GOTO menyampaikan tanggapan atas permintaan penjelasan bursa terkait keterbukaan informasi.
"11 Jun 2025
					17:20:49",Pemanggilan Rapat Umum Pemegang Saham Tahunan dan Luar Biasa (KOREKSI) [],GOTO,"GOTO mengoreksi pemanggilan RUPST dan RUPSLB dengan agenda yang mencakup persetujuan laporan tahunan, remunerasi, auditor, perubahan penggunaan dana, perubahan direksi/komisaris, ESOP/MSOP, buyback, dan pembatalan peningkatan modal tanpa HMETD."
"12 Jun 2025
					17:11:15",Laporan Informasi atau Fakta Material Terkait Akhir Periode Pembelian Kembali Saham [],GOTO,"GOTO melaporkan berakhirnya periode pembelian kembali saham dengan total 32.186.417.803 saham Seri A sebagai saham treasuri, sehingga saham beredar di luar treasuri menjadi 1.158.958.579.417 lembar."
"16 Jun 2025
					17:24:56",Revisi Keterbukaan Informasi atas Rencana Pengalihan Saham Perseroan Hasil Pembelian Kembali [],GOTO,"GOTO menyampaikan revisi keterbukaan informasi atas rencana pengalihan saham hasil pembelian kembali, mencantumkan jumlah akhir saham yang dibeli kembali untuk periode terkait."
"18 Jun 2025
					19:43:56",Perubahan anggota Direksi dan Dewan Komisaris dan Persetujuan Pembelian Kembali Saham [],GOTO,GOTO menyampaikan laporan informasi material terkait perubahan anggota direksi dan dewan komisaris serta persetujuan pembelian kembali saham.
"19 Jun 2025
					19:52:28",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan dan Luar Biasa [],GOTO,"GOTO melaporkan hasil RUPST dan RUPSLB dengan kuorum kehadiran 2.320.481.986.161 saham (88,29%), menyetujui laporan tahunan, remunerasi dewan, penunjukan auditor, perubahan penggunaan dana IPO, pengunduran diri dan pengangkatan direksi/komisaris, program ESOP/MSOP, buyback saham hingga USD200.000.000, serta pembatalan peningkatan modal tanpa HMETD."
