text-small,f-m-20,f-m-20 2,
"19 Mar 2025
					15:31:43","Permudah Akses Investasi Emas Masyarakat, ANTAM Hadirkan Aplikasi Mobile Logam Mulia []",ANTM,ANTM merilis aplikasi Mobile Logam Mulia untuk mempermudah akses masyarakat untuk melakukan investasi emas
"20 Mar 2025
					16:27:24",Penjelasan atas Pemberitaan Media Massa [],ANTM,"ANTM memberikan klarifikasi atas klaim 1,1 Ton emas dan masih menunggu keputusan MA untuk kepastian hukum."
"28 Mar 2025
					14:51:04","Idulfitri, ANTAM Gelar Mudik Gratis Bersama Kementerian BUMN dan Kementerian ESDM []",ANTM,ANTM menghadirkan program mudik gratis bersama Kementerian BUMN dan Kementerian ESDM untuk 495 peserta
"07 Mar 2025
					21:40:46",Laporan Bulanan Registrasi Pemegang Efek [],ARTO,Laporan Bulanan Registrasi Pemegang Efek ARTO menunjukkan kenaikan pemegang saham sebanyak 293 pemegang
"19 Mar 2025
					20:50:29",Perubahan Komite Audit [],ARTO,ARTO melaporkan perubahan komite audit pada ketua komite 
"19 Mar 2025
					21:14:13",Perubahan Pengurus [],ARTO,ARTO melaporkan perubahan pada kepengurusan pada bagian anggota komisaris independen
"19 Mar 2025
					21:21:41",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],ARTO,ARTO melaporkan perubahan pada anggota direksi atau dewan komisaris dengan mengangkat komisaris independen baru
"21 Mar 2025
					13:41:04",Siaran Pers [],ARTO,ARTO melaporkan kegiatan siaran pers yang dilakukan untuk membahas kinerja tahun sebelumnya
"21 Mar 2025
					14:26:05",Penyampaian Laporan Keuangan Tahunan [],ARTO,"Laporan keuangan ARTO menunjukkan kinerja positif dengan kenaikan laba bersih sebesar 77,6% menjadi Rp128,52 miliar dan kenaikan total aset perseroan tumbuh menjadi Rp28,54 triliun"
"27 Mar 2025
					12:50:32",Penambahan Modal Tanpa HMETD Program ESOP/MSOP [],ARTO,ARTO melaporkan penambahan modal tanpa memberikan HMETD pada program ESOP/MSOP
"27 Mar 2025
					15:55:28",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],ARTO,ARTO memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam dua bulan mendatang secara fisik
"27 Mar 2025
					15:56:19",Penyampaian Bukti Iklan Pemberitahuan RUPS [],ARTO,ARTO menyampaikan bukti iklan pemberitahuan RUPS melalui media situs web perseroan dan situs web Bursa Efek Indonesia
"07 Mar 2025
					18:13:52",Laporan Bulanan Registrasi Pemegang Efek [],ASII,Laporan Bulanan Registrasi Pemegang Efek ASII menunjukkan kenaikan pemegang saham sebanyak 1.604 pemegang
"27 Mar 2025
					10:30:10",Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan [],ASII,ASII memberitahukan rencana RUPS Tahunan yang akan dilakukan dalam dua bulan mendatang secara fisik
"27 Mar 2025
					11:28:06",Pengunduran Diri Anggota Dewan Komisaris dan Direksi Perseroan [],ASII,ASII melaporkan pengunduran diri anggota komisaris independen 
"05 Mar 2025
					20:00:26",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],BBCA,BBCA memaparkan hasil pemeringkatan pemeringkatan tahunan di tahun ini yang dinilai stabil
"05 Mar 2025
					20:00:26",Laporan Bulanan Registrasi Pemegang Efek [],BBCA,Laporan Bulanan Registrasi Pemegang Efek BBCA menunjukkan penurunan minor jumlah saham free float dan kenaikan jumlah pemegang saham sebanyak 29.633 pemegang
"14 Mar 2025
					13:14:30",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],BBCA,"BBCA memberikan ringkasan risalah RUPS Tahunan yang mencakup persetujuan laporan tahunan, laporan keuangan tahunan, persetujuan penggunaan laba bersih, perubahan susunan anggota dewan komisaris dan direksi perseroan, penetapan gaji atau honorarium anggota dewan komisaris dan direksi perseroan, penunjukan kantor akuntan publik, pemberian kuasa dan wewenang kepada direksi  untuk membayar dividen interim / sementara dan persetujuan atas perubahan recovery plan perseroan"
"14 Mar 2025
					13:47:46",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],BBCA,BBCA memberitahukan informasi mengenai pembayaran dividen tahun sebelumnya dengan nominal Rp 250 per saham
"17 Mar 2025
					15:37:15",Penyampaian Bukti Iklan Hasil RUPS [],BBCA,"BBCA menyampaikan bukti iklan hasil RUPS yang dilakukan melalui media situs web KSEI, situs web Bursa Efek Indonesia dan situs web perseroan"
"19 Mar 2025
					17:43:33",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 400.777 saham untuk investasi jangka panjang
"19 Mar 2025
					17:45:06",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 318.416 saham untuk investasi jangka panjang
"19 Mar 2025
					17:46:26",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 100.000 saham untuk investasi
"19 Mar 2025
					17:49:11",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 118.500 saham untuk investasi jangka panjang
"19 Mar 2025
					17:51:41",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 358.162 saham untuk investasi jangka panjang
"19 Mar 2025
					17:53:25",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 281.279 saham untuk investasi jangka panjang
"19 Mar 2025
					17:55:42",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 1.031.359 saham untuk investasi jangka panjang
"19 Mar 2025
					17:58:07",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 232.377 saham untuk investasi jangka panjang
"20 Mar 2025
					17:26:48",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 458.872 saham untuk investasi jangka panjang
"20 Mar 2025
					17:31:52",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 523.584 saham untuk investasi jangka panjang
"20 Mar 2025
					17:31:52",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 273.558 saham untuk investasi jangka panjang
"20 Mar 2025
					17:33:36",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 553.735 saham untuk investasi jangka panjang
"20 Mar 2025
					17:39:08",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 336.432 saham untuk investasi jangka panjang
"20 Mar 2025
					17:40:36",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 178.327 saham untuk investasi jangka panjang
"20 Mar 2025
					17:43:55",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 291.942 saham untuk investasi jangka panjang
"20 Mar 2025
					17:46:40",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 586.000 saham untuk investasi
"20 Mar 2025
					17:49:29",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 389.300 saham untuk investasi
"20 Mar 2025
					17:50:51",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBCA,BBCA melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 30.000 saham untuk investasi 
"25 Mar 2025
					17:29:25",Rencana Pembelian Kembali Saham dalam Kondisi Pasar yang Berfluktuasi secara Signifikan [],BBCA,BBCA membagikan rencana pembelian kembali saham dalam kondisi pasar yang fluktuatif dengan nilai maksimal Rp 1 Triliun
"04 Mar 2025
					16:30:41",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],BBNI,"BBNI mengumumkan pemanggilan RUPS Tahunan yang akan dilakukan pada akhir bulan untuk membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan  komisaris perseroan, penetapan kantor akuntan publik, persetujuan atas rencana pembelian kembali saham, perubahan anggaran dasar perseroan dan perubahan susunan pengurus perseroan"
"04 Mar 2025
					19:47:53",Penyampaian Bukti Iklan Panggilan RUPS [],BBNI,"BBNI menyampaikan bukti iklan panggilan RUPS melalui media situs web Bursa Efek Indonesia, situs web perseroan dan situs web KSEI"
"06 Mar 2025
					19:41:16",Laporan Bulanan Registrasi Pemegang Efek [],BBNI,Laporan Bulanan Registrasi Pemegang Efek BBNI menunjukkan kenaikan pemegang saham sebanyak 1.387 pemegang
"06 Mar 2025
					19:42:13",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBNI,BBNI melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 288.300 saham untuk investasi 
"06 Mar 2025
					19:42:54",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBNI,BBNI melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 186.200 saham untuk investasi 
"12 Mar 2025
					15:41:36",Laporan Hasil Pemeringkatan Pemeringkatan Tahunan [],BBNI,BBNI memaparkan hasil pemeringkatan pemeringkatan tahunan di tahun ini yang dinilai stabil
"24 Mar 2025
					10:07:46",Pengalihan kepemilikan Saham Seri B dan Seri C Perseroan milik Negara Republik Indonesia  [],BBNI,BBNI menginformasikan pengalihan kepemilikan saham Seri B dan Seri C perseroan milik Negara Republik Indonesia
"25 Mar 2025
					08:25:53",Pengangkatan anggota Direksi Perseroan sebagai anggota Direksi PT Bank Rakyat Indonesia (Persero) Tbk [],BBNI,BBNI melaporkan pengangkatan anggota direksi perseroan sebagai anggota direksi PT Bank Rakyat Indonesia (Persero) Tbk 
"27 Mar 2025
					19:41:53",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],BBNI,"BBNI memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan  komisaris perseroan, penetapan kantor akuntan publik, persetujuan atas rencana pembelian kembali saham, perubahan anggaran dasar perseroan dan perubahan susunan pengurus perseroan"
"27 Mar 2025
					20:06:23",Penyampaian Bukti Iklan Hasil RUPS [],BBNI,"BBNI menyampaikan bukti iklan panggilan RUPS melalui media cetak Bursa Efek Indonesia, perseroan dan KSEI"
"27 Mar 2025
					20:19:09",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],BBNI,BBNI memberitahukan informasi mengenai pembayaran dividen tahun sebelumnya dengan nominal Rp 374 per saham
"04 Mar 2025
					15:49:31",Penyampaian Bukti Iklan Penambahan Informasi atas Keterbukaan Informasi Rencana Pembelian Kembali Saham yang Dikeluarkan oleh Perseroan dan Pengalihan Saham Hasil Pembelian Kembali [],BBRI,BBRI menyampaikan bukti iklan penambahan informasi mengenai rencana pembelian kembali saham melalui media situs web perseroan dan situs web Bursa Efek Indonesia
"04 Mar 2025
					15:51:25",Penyampaian Bukti Iklan Panggilan RUPS [],BBRI,BBRI menyampaikan bukti iklan pemanggilan RUPS melalui media situs web KSEI
"04 Mar 2025
					20:04:50",Penjelasan atas Permintaan Penjelasan Bursa [],BBRI,BBRI memberikan klarifikasi mengenai kerugian nilai aset pada bulan-bulan sebelumnya dan dampaknya serta penjelasan tren penurunan harga saham seiring waktu
"06 Mar 2025
					19:04:00",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [],BBRI,BBRI melaporkan perubahan kepemilikan saham oleh direksi yang membeli sejumlah 212.800 saham untuk investasi 
"10 Mar 2025
					18:42:06",Perubahan Struktur Pemegang Saham [],BBRI,Laporan Perubahan Struktur Pemegang Saham BBRI menunjukkan kenaikan pemegang saham sebanyak 21.047 pemegang
"21 Mar 2025
					18:03:14",Transaksi Afiliasi [],BBRI,BBRI melaporkan transaksi afiliasi dengan PT Sang Hyang Seri dengan objek transaksi berupa Tanah milik PT Sang Hyang Seri seluas 43.822 m2 senilai Rp687.407.734.463
"21 Mar 2025
					18:05:33",Transaksi Afiliasi [],BBRI,BBRI melaporkan transaksi afiliasi dengan PT Perusahaan Perdagangan Indonesia dengan objek transaksi berupa Tanah seluas 2.773 m2 milik PT Perusahaan senilai Rp67.820.000.000
"24 Mar 2025
					09:32:46",Pengalihan Kepemilikan Saham Seri B Perseroan Milik Negara Republik Indonesia [],BBRI,BBNI menginformasikan pengalihan kepemilikan saham Seri B perseroan milik Negara Republik Indonesia
"25 Mar 2025
					23:49:22",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],BBRI,"BBRI memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan  komisaris perseroan, penetapan kantor akuntan publik, laporan realisasi penggunaan dana obligasi berwawasan lingkungan berkelanjutan, persetujuan pengkinian recovery plan, persetujuan atas rencana pembelian kembali saham, perubahan anggaran perseroan dan perubahan susunan pengurus perseroan"
"26 Mar 2025
					19:23:00",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris  [],BBRI,BBRI melaporkan perubahan anggota direksi atau dewan komisaris yang masih menunggu persetujuan dari OJK
"26 Mar 2025
					22:41:45",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],BBRI,"BBRI memberitahukan informasi mengenai pembayaran dividen tahun sebelumnya dengan nominal Rp 208,4 per saham"
"27 Mar 2025
					15:40:01",Jatuh Tempo Obligasi / Sukuk Korporasi [],BBRI,BBRI mengeluarkan pengumuman jatuh tempo obligasi / sukuk korporasi tahun sebelumnya
"27 Mar 2025
					20:05:01",Penyampaian Bukti Iklan Hasil RUPS [],BBRI,"BBRI menyampaikan bukti iklan hasil RUPS yang dilakukan melalui media situs web perseroan, situs web Bursa Efek Indonesia dan situs web KSEI"
"04 Mar 2025
					16:49:17",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],BBTN,"BBTN menyampaikan pemanggilan RUPS Tahunan yang akan membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan komisaris perseroan, penetapan kantor akuntan publik, persetujuan usulan jumlah plafon hapus tagih, persetujuan rancangan restrukturisasi dalam rangka pemekaran usaha bisnis syariah perseroan, persetujuan pengambilalihan saham PT Bank Victoria Syariah oleh perseroan dan perubahan susunan pengurus perseroan"
"04 Mar 2025
					20:21:04",Penyampaian Laporan Tahunan [],BBTN,"Laporan tahunan BBTN mengulas strategi pengelolaan sumber daya manusia Bank BTN dalam mewujudkan visi ""One of Home of Indonesia's Best Talent"" melalui penguatan rekrutmen, pengembangan kompetensi berbasis ADDIE/10:20:70, serta penerapan Global Grading System"
"04 Mar 2025
					21:43:17",Penyampaian Laporan Keberlanjutan dan ESG [],BBTN,"Laporan Keberlanjutan dan ESG BBTN memaparkan konsumsi sumber daya, emisi, komitmen menuju zero-emission, upaya pengurangan emisi dan kinerja sosialnya"
"04 Mar 2025
					22:02:22",Penyampaian Bukti Iklan Panggilan RUPS [],BBTN,"BBTN menyampaikan bukti iklan panggilan RUPS melalui media situs web KSEI, situs web Bursa Efek Indonesia dan situs web perseroan"
"05 Mar 2025
					18:55:05",Laporan Bulanan Registrasi Pemegang Efek [],BBTN,Laporan Bulanan Registrasi Pemegang Efek BBTN menunjukkan kenaikan pemegang saham sebanyak 1.474 pemegang
"21 Mar 2025
					19:37:08",Transaksi Afiliasi [],BBTN,BBTN melaporkan transaksi afiliasi dengan PT Brantas Abipraya dengan objek transaksi berupa Jasa Kontraktor Pekerjaan Pembangunan senilai Rp100.500.000.000
"24 Mar 2025
					09:19:08",Pengalihan kepemilikan Saham Seri B Perseroan [],BBTN,BBTN melaporkan pengalihan kepemilikan saham Seri B perseroan 
"25 Mar 2025
					09:14:19",Perubahan anggota Direksi dan/atau anggota Dewan Komisaris [],BBTN,BBTN melaporkan perubahan anggota direksi / dewan komisaris seiring pengangkatan direktur operasi baru
"27 Mar 2025
					22:20:25",Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [],BBTN,"BBTN memberikan ringkasan risalah RUPS Tahunan yang membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan komisaris perseroan, penetapan kantor akuntan publik, persetujuan usulan jumlah plafon hapus tagih, persetujuan rancangan restrukturisasi dalam rangka pemekaran usaha bisnis syariah perseroan, persetujuan pengambilalihan saham PT Bank Victoria Syariah oleh perseroan dan perubahan susunan pengurus perseroan"
"27 Mar 2025
					22:23:04",Penjelasan atas Permintaan Penjelasan Bursa [],BBTN,"BBTN memberikan klarifikasi terhadap pengalihan kepemilikan saham perseroan Negara Republik Indonesia kepada PT Biro Klasifikasi Indonesia, dampak yang dibawa dan rencana jangka panjang"
"28 Mar 2025
					17:03:36",Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai [],BBTN,"BBTN memberitahukan informasi mengenai pembayaran dividen tahun sebelumnya dengan nominal Rp 53,5 per saham"
"03 Mar 2025
					16:46:42",Penyampaian Laporan Tahunan [],BMRI,"Laporan tahunan BMRI menunjukkan tata kelola selama tahun terakhir, rencana untuk tahun ini, kinerja komite dan dewan komisaris, serta laporan keuangan "
"03 Mar 2025
					17:17:28",Pemanggilan Rapat Umum Pemegang Saham Tahunan [],BMRI,"BMRI menyampaikan pemanggilan RUPS Tahunan yang akan membahas persetujuan laporan tahunan dan keuangan, persetujuan penggunaan laba bersih, penetapan gaji dan honorarium untuk direksi dan dewan komisaris perseroan, penetapan kantor akuntan publik, persetujuan atas pengkinian rencana aksi perseroan, persetujuan atas perubahan anggaran dasar perseroan, persetujuan atas pembelian kembali saham perseroan, dan perubahan susunan pengurus perseroan"
"03 Mar 2025
					20:22:23",Penyampaian Laporan Keberlanjutan dan ESG [],BMRI,"Laporan keberlanjutan dan ESG BMRI memaparkan konsumsi sumber daya, emisi, komitmen kepada zero emission dan usaha pengurangan gas rumah kaca"
"04 Mar 2025
					11:41:40",Penyampaian Bukti Iklan Panggilan RUPS [],BMRI,"BMRI menyampaikan bukti iklan panggilan RUPS melalui media situs web perseroan, situs web Bursa Efek Indonesia, dan situs web KSEI"
"04 Mar 2025
					16:30:38",Penyampaian Prospektus [],BMRI,BMRI menyampaikan prospektus seiring dengan penawaran umum perdana
"04 Mar 2025
					16:52:22",Penyampaian Bukti Iklan Informasi Tambahan Ringkas [],BMRI,BMRI menyampaikan bukti iklan informasi tambahan melalui media situs web perseroan dan situs web bursa
